,code,road,desc,lat,lng,in_WD,in_H,out_WD,out_H,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
4595,84241,Bedok Nth Rd,Blk 81,1.32861392886029,103.94004872476815,936.0666666666667,318.31666666666666,642.3333333333334,222.25,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4596,84249,Bedok Nth Rd,Blk 124,1.32941668893627,103.93960622332179,915.0793650793651,330.7936507936508,1231.2698412698412,443.8412698412698,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4597,84251,Bedok Nth Ave 4,Blk 99,1.33346832060545,103.93883800719165,660.5,246.7,547.9666666666667,208.35,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4598,84259,Bedok Nth Ave 4,Blk 88,1.33328807616427,103.93910677080204,497.8666666666667,192.91666666666666,733.8,260.0833333333333,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4599,84261,Bedok Nth Ave 4,St. Anthony's Cano Sch,1.334189,103.941658,450.73333333333335,46.4,699.65,102.18333333333334,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4600,84269,Bedok Nth Ave 4,Blk 95,1.33402333297056,103.94185027798375,692.75,99.0,342.55,45.03333333333333,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4601,84271,Bedok Nth Ave 4,Aft Bedok Ind Pk E,1.336735,103.94411,38.0,8.966666666666667,146.3050847457627,38.333333333333336,SIMEI,TMSZ04,TAMPINES,TM,EAST REGION,ER
4602,84279,Bedok Nth Ave 4,Aft Bedok Nth St 5,1.33664160677812,103.94439635871171,113.03333333333333,32.56140350877193,39.583333333333336,9.824561403508772,SIMEI,TMSZ04,TAMPINES,TM,EAST REGION,ER
4603,84281,Bedok Nth Rd,Blk 180,1.32657714220068,103.9403951168328,458.1,180.35,386.01666666666665,127.3,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4604,84289,Bedok Nth Rd,Opp Blk 180,1.32663077053638,103.94017072989195,367.0,123.19047619047619,407.4761904761905,153.9206349206349,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4605,84299,Bedok Nth Ave 4,Bedok Nth Depot,1.33800081413595,103.94750053856653,0.044444444444444,0.03125,3.333333333333333,1.53125,SIMEI,TMSZ04,TAMPINES,TM,EAST REGION,ER
4606,84301,Bedok Nth Ave 1,Blk 41,1.32782140214678,103.92656628872025,882.5333333333333,253.4,350.5833333333333,128.46666666666667,KEMBANGAN,BDSZ03,BEDOK,BD,EAST REGION,ER
4607,84309,Bedok Nth Ave 1,Blk 423,1.32802803259661,103.92687404688121,339.984126984127,117.55555555555556,745.3015873015873,220.55555555555554,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4608,84311,Bedok Nth Rd,Blk 521,1.32999872121867,103.92731666563313,553.3166666666667,157.41666666666666,404.0833333333333,124.76666666666667,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4609,84319,Bedok Nth Rd,Blk 428,1.32980564460578,103.92771515822335,285.93333333333334,87.88888888888889,443.4,126.14285714285714,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4610,84321,Bedok Nth Rd,Blk 516,1.33060063600662,103.92977387914273,337.5833333333333,89.1,347.68333333333334,96.1,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4611,84329,Bedok Nth Rd,Blk 414,1.33029323198176,103.92970061275057,309.96666666666664,82.84126984126983,346.6666666666667,89.55555555555556,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4612,84331,Bedok Nth Ave 2,Opp Blk 416,1.32898829919632,103.93099993868753,345.21666666666664,103.2,602.5833333333334,218.65,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4613,84339,Bedok Nth Ave 2,Blk 416,1.32874469952532,103.93079062255664,536.1,206.43333333333334,235.18333333333334,74.83333333333333,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4614,84341,Bedok Nth Rd,Opp Fengshan Pr Sch,1.33110349338955,103.93198370934411,529.5833333333334,132.58333333333334,411.98333333333335,130.38333333333333,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4615,84349,Bedok Nth Rd,Fengshan Pr Sch,1.33091748609947,103.93233223449336,521.2166666666667,136.34426229508196,770.5,167.52459016393442,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4616,84351,Bedok Nth St 1,Bedok Ctrl PO,1.32766562447954,103.93409675152876,683.7301587301587,250.66666666666666,2593.6031746031745,1093.6666666666667,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4617,84359,Bedok Nth St 1,Opp Bedok Ctrl PO,1.32787704925987,103.934076210002,2058.859375,849.6229508196722,452.375,185.13114754098362,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4618,84361,Bedok Nth Rd,Blk 547,1.32936638901809,103.92462499999526,717.8730158730159,255.11475409836066,1747.4603174603174,533.0327868852459,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4619,84369,Bedok Nth Rd,Blk 45,1.329162,103.924608,1753.05,517.3833333333333,622.15,195.15,KEMBANGAN,BDSZ03,BEDOK,BD,EAST REGION,ER
4620,84371,Bedok Nth Ave 1,Blk 546,1.33055000001009,103.9262383330096,184.1,66.23333333333333,1146.25,424.9166666666667,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4621,84379,Bedok Nth Ave 1,Opp Blk 546,1.33041495636834,103.92645503858006,1115.25,408.1666666666667,248.16666666666666,81.3,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4622,84381,Bedok Nth St 3,Blk 544,1.33078667404046,103.92426011381585,325.56666666666666,123.26666666666667,628.35,250.3,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4623,84391,Bedok Nth St 3,Blk 534,1.33274999618407,103.92447655289592,1037.2333333333333,383.18333333333334,990.6333333333333,354.71666666666664,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4624,84401,Bedok Nth St 3,Opp Blk 550,1.33316500001136,103.9269811109948,661.7333333333333,251.31147540983608,638.0666666666667,222.37704918032787,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4625,84409,Bedok Nth St 3,Blk 550,1.33291002440884,103.92669166477268,709.7166666666667,235.71666666666667,642.4,224.16666666666666,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4626,84411,Bedok Nth St 3,Blk 526,1.33383806396564,103.92928425024714,734.9166666666666,289.7704918032787,402.6166666666667,152.68852459016392,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4627,84419,Bedok Nth St 3,Blk 512,1.33361648978155,103.9292288767243,457.73333333333335,150.15,728.4666666666667,261.53333333333336,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4628,84421,Bedok Nth Ave 2,Blk 510,1.33232270053889,103.93032045625178,853.7,344.1333333333333,471.6333333333333,180.31666666666666,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4629,84429,Bedok Nth Ave 2,Blk 515,1.33222526253562,103.93014326693238,146.6851851851852,56.75925925925926,205.8148148148148,80.18518518518519,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
4630,84431,Bedok Nth Ave 4,Blk 3014,1.33513644378005,103.9502227306511,258.0833333333333,71.18333333333334,266.8666666666667,69.41666666666667,SIMEI,TMSZ04,TAMPINES,TM,EAST REGION,ER
4631,84439,Bedok Nth Ave 4,Opp Blk 3014,1.33474732352614,103.95024017522437,329.91379310344826,104.6896551724138,329.0344827586207,91.13793103448276,SIMEI,TMSZ04,TAMPINES,TM,EAST REGION,ER
